product.value_73,product_price.price_type,product_abstract_store.store_name,product_price.currency,product.value_75,product_price.price_data.volume_prices,concrete_sku,product.value_10
TRUE,ORIGINAL,IT,EUR,3208,,14824_A268175,MER000006
TRUE,ORIGINAL,IT,EUR,3213,,14824_A266732,MER000001
TRUE,ORIGINAL,IT,EUR,3218,,14824_A266732,MER000002
TRUE,ORIGINAL,IT,EUR,3223,,14824_A266732,MER000006
TRUE,ORIGINAL,IT,EUR,3228,,14824_A265440,MER000001
TRUE,ORIGINAL,IT,EUR,3233,,14824_A265440,MER000002
TRUE,ORIGINAL,IT,EUR,3238,,14824_A262400,MER000001
TRUE,ORIGINAL,IT,EUR,3243,,14824_A262400,MER000002
TRUE,ORIGINAL,IT,EUR,3248,,14824_A262399,MER000001
TRUE,ORIGINAL,IT,EUR,3253,,14824_A262399,MER000002
TRUE,ORIGINAL,IT,EUR,3258,,14824_A262154,MER000001
TRUE,ORIGINAL,IT,EUR,3263,,14824_A262154,MER000002
TRUE,ORIGINAL,IT,EUR,3268,,14824_A260793,MER000001
TRUE,ORIGINAL,IT,EUR,3273,,14824_A260793,MER000002
TRUE,ORIGINAL,IT,EUR,3278,,14824_A260790,MER000001
TRUE,ORIGINAL,IT,EUR,3283,,14824_A260790,MER000002
TRUE,ORIGINAL,IT,EUR,3288,,14824_A253807,MER000001
TRUE,ORIGINAL,IT,EUR,3293,,14824_A246914,MER000001
TRUE,ORIGINAL,IT,EUR,3298,,14824_A246901,MER000001
TRUE,ORIGINAL,IT,EUR,3303,,14824_A241856,MER000001
TRUE,ORIGINAL,IT,EUR,3308,,14824_A240754,MER000001
TRUE,ORIGINAL,IT,EUR,3313,,14824_A240754,MER000002
TRUE,ORIGINAL,IT,EUR,3318,,14824_A240754,MER000006
TRUE,ORIGINAL,IT,EUR,3323,,14824_A240617,MER000001
TRUE,ORIGINAL,IT,EUR,3328,,14824_A240617,MER000002
TRUE,ORIGINAL,IT,EUR,3333,,14824_A240617,MER000006
TRUE,ORIGINAL,IT,EUR,3338,,14824_A222010,MER000001
TRUE,ORIGINAL,IT,EUR,3343,,14824_A222010,MER000002
TRUE,ORIGINAL,IT,EUR,3348,,14824_A222010,MER000006
TRUE,ORIGINAL,IT,EUR,3353,,14824_A221785,MER000001
TRUE,ORIGINAL,IT,EUR,3358,,14824_A210101,MER000001
TRUE,ORIGINAL,IT,EUR,3363,,14824_A210097,MER000001
TRUE,ORIGINAL,IT,EUR,3368,,14824_A210097,MER000002
TRUE,ORIGINAL,IT,EUR,3373,,14824_A210097,MER000006
TRUE,ORIGINAL,IT,EUR,3378,,14824_A192719,MER000001
TRUE,ORIGINAL,IT,EUR,3383,,14824_A187629,MER000001
TRUE,ORIGINAL,IT,EUR,3388,,14824_A160278,MER000001
TRUE,ORIGINAL,IT,EUR,3393,,14824_A160278,MER000002
TRUE,ORIGINAL,IT,EUR,3398,,14824_A160278,MER000006
TRUE,ORIGINAL,IT,EUR,3403,,14824_A160230,MER000001
TRUE,ORIGINAL,IT,EUR,3408,,14824_A160230,MER000002
TRUE,ORIGINAL,IT,EUR,3413,,14824_A160230,MER000006
TRUE,ORIGINAL,IT,EUR,3418,,14824_A143799,MER000001
TRUE,ORIGINAL,IT,EUR,3423,,14824_A143799,MER000002
TRUE,ORIGINAL,IT,EUR,3428,,14824_A143799,MER000006
TRUE,ORIGINAL,IT,EUR,3433,,14824_A143747,MER000001
TRUE,ORIGINAL,IT,EUR,3438,,14824_A143747,MER000002
TRUE,ORIGINAL,IT,EUR,3443,,14824_A143747,MER000006
TRUE,ORIGINAL,IT,EUR,3448,,14824_A134763,MER000001
TRUE,ORIGINAL,IT,EUR,3453,,14824_A134763,MER000002
TRUE,ORIGINAL,IT,EUR,3458,,14824_A134430,MER000001
TRUE,ORIGINAL,IT,EUR,3463,,14824_A092456,MER000001
TRUE,ORIGINAL,IT,EUR,3468,,14824_A092456,MER000002
TRUE,ORIGINAL,IT,EUR,3473,,14824_A092456,MER000006
TRUE,ORIGINAL,IT,EUR,3478,,14824_A055473,MER000001
TRUE,ORIGINAL,IT,EUR,3483,,14824_A050664,MER000001
TRUE,ORIGINAL,IT,EUR,3488,,14824_A050664,MER000002
TRUE,ORIGINAL,IT,EUR,3493,,14824_A050603,MER000001
TRUE,ORIGINAL,IT,EUR,3498,,14824_A050603,MER000002
TRUE,ORIGINAL,IT,EUR,3503,,14824_A050602,MER000001
TRUE,ORIGINAL,IT,EUR,3508,,14824_A050602,MER000002
TRUE,ORIGINAL,IT,EUR,3513,,14824_A044240,MER000001
TRUE,ORIGINAL,IT,EUR,3518,,14824_A042121,MER000001
TRUE,ORIGINAL,IT,EUR,3523,,14824_A042121,MER000002
TRUE,ORIGINAL,IT,EUR,3528,,14824_A033484,MER000001
TRUE,ORIGINAL,IT,EUR,3533,,14824_A029359,MER000001
TRUE,ORIGINAL,IT,EUR,3538,,14824_A021150,MER000001
TRUE,ORIGINAL,IT,EUR,3543,,14824_A007052,MER000001
TRUE,ORIGINAL,IT,EUR,3548,,14824_A007052,MER000002
TRUE,ORIGINAL,IT,EUR,3553,,14824_A007052,MER000006
TRUE,ORIGINAL,IT,EUR,3558,,14824_A007044,MER000001
TRUE,ORIGINAL,IT,EUR,3563,,14824_A004605,MER000001
TRUE,ORIGINAL,IT,EUR,3568,,14824_A004605,MER000002
TRUE,ORIGINAL,IT,EUR,3573,,14824_A004605,MER000006
TRUE,ORIGINAL,IT,EUR,3578,,14824_A004599,MER000001
TRUE,ORIGINAL,IT,EUR,3583,,14824_A004599,MER000002
